Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation_Type,Property Type,Latitude,Longitude,Price
0,70,2,2,1,2,1,0,1,1,Mooca/São Paulo,sale,apartment,-23.560043,-46.604831,525000
894,71,3,2,1,2,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.621037,-46.694644,670000
854,75,2,3,1,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.612108,-46.681819,795000
1100,134,3,4,3,3,1,0,0,0,Brooklin/São Paulo,sale,apartment,-23.620842,-46.684524,1440000
1400,119,3,4,1,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.600008,-46.687864,1400000
900,110,3,2,1,4,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.622154,-46.683282,1350000
880,55,2,2,1,1,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.612145,-46.685976,635000
1000,131,3,4,3,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.615268,-46.685278,1300000
2600,161,3,5,3,3,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.622609,-46.68201,1650000
1380,127,3,4,1,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.600008,-46.687864,1520000
1450,124,3,5,1,2,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.61376,-46.680961,1080000
1800,162,2,5,2,3,1,1,1,0,Brooklin/São Paulo,sale,apartment,-23.612108,-46.681819,2450000
950,111,3,3,1,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.602882,-46.694779,1480000
480,83,2,3,1,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.613912,-46.683358,1290000
1300,125,3,4,2,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.624461,-46.685469,1410000
480,83,1,2,1,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.613912,-46.683358,1290000
600,60,2,2,1,1,1,0,0,0,Brooklin/São Paulo,sale,apartment,-23.62907,-46.688997,542000
1318,106,3,4,3,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.610619,-46.687789,1240000
6,45,1,2,1,1,1,0,0,0,Vila Olimpia/São Paulo,sale,apartment,-23.60216,-46.674803,590000
857,46,2,2,1,1,1,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.597916,-46.6814,753000
550,35,1,2,1,1,1,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.599785,-46.682196,560000
0,206,4,1,4,3,0,0,0,0,Vila Olimpia/São Paulo,sale,apartment,-23.600556,-46.674643,2600000
0,84,2,3,2,2,1,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.599232,-46.675494,1443998
750,43,1,2,1,1,1,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.600326,-46.680003,690000
0,85,2,1,2,2,0,0,0,0,Vila Olimpia/São Paulo,sale,apartment,-23.599479,-46.675691,1312150
1100,82,3,3,2,1,1,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.597969,-46.68301,1176588
679,45,1,2,1,1,1,1,0,0,Vila Olimpia/São Paulo,sale,apartment,-23.60216,-46.674803,550000
1300,80,3,2,1,2,1,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.597969,-46.68301,1079000
0,115,3,2,1,2,0,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.597942,-46.680729,1100000
200,40,2,2,1,1,0,0,1,0,Mooca/São Paulo,sale,apartment,-23.5596996,-46.5937492,200000
1100,110,3,2,1,3,0,0,1,0,Mooca/São Paulo,sale,apartment,-23.5694342,-46.5907483,950000
590,68,3,2,1,1,0,1,0,0,Mooca/São Paulo,sale,apartment,-23.5506735,-46.5969219,580000
872,109,3,2,1,2,0,1,1,0,Mooca/São Paulo,sale,apartment,-23.5613468,-46.6051833,850000
600,65,3,2,1,1,0,0,1,0,Mooca/São Paulo,sale,apartment,-23.5613211,-46.6031008,503500
460,48,2,1,0,1,0,0,0,0,Mooca/São Paulo,sale,apartment,-23.5483302,-46.612237,299000
570,57,2,2,1,1,0,0,1,0,Mooca/São Paulo,sale,apartment,-23.558018,-46.5963527,320000
570,74,2,2,0,1,0,0,0,0,Mooca/São Paulo,sale,apartment,-23.5699138,-46.5905632,430000
630,73,3,2,1,2,1,1,1,0,Mooca/São Paulo,sale,apartment,-23.5053909,-46.6227832,625000
650,68,2,1,0,1,1,0,1,0,Mooca/São Paulo,sale,apartment,-23.5603265,-46.5995903,340000
1600,178,4,4,3,3,0,0,1,0,Mooca/São Paulo,sale,apartment,-23.552734,-46.5949995,1310000
600,70,3,2,1,1,0,0,1,0,Mooca/São Paulo,sale,apartment,-23.5630818,-46.5819273,479000
565,65,2,1,0,1,0,0,0,0,Mooca/São Paulo,sale,apartment,-23.5627585,-46.577011,330000
890,122,3,2,1,2,0,0,1,0,Mooca/São Paulo,sale,apartment,-23.56335,-46.6033431,1020000
640,85,3,2,1,1,0,0,1,0,Mooca/São Paulo,sale,apartment,-23.5681165,-46.5830398,530000
600,59,1,1,0,1,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6242638,-46.6676548,392500
1340,140,4,2,1,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6115504,-46.6785318,1280000
860,56,2,1,0,1,0,0,1,0,Brooklin/São Paulo,sale,apartment,0,0,428000
1000,136,3,2,1,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6183859,-46.6847764,1280000
1200,95,1,2,1,1,0,1,1,0,Brooklin/São Paulo,sale,apartment,-23.6099141,-46.6816952,1010000
450,36,1,1,0,1,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6107274,-46.6875494,460262
1600,158,4,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6113553,-46.6804634,1510000
1100,130,2,3,2,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6250151,-46.6842224,1190000
0,225,4,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,0,0,1450000
550,35,1,1,0,1,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6242638,-46.6676548,369000
0,65,2,2,1,1,0,0,1,0,Brooklin/São Paulo,sale,apartment,0,0,592617
750,65,2,2,1,1,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6099141,-46.6816952,650000
2130,121,4,2,1,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6104856,-46.6811616,1200000
1600,97,3,3,2,1,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6117708,-46.6796366,1090000
0,65,2,2,1,1,0,0,1,0,Brooklin/São Paulo,sale,apartment,0,0,592617
1575,108,2,2,1,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,0,0,1400000
3400,315,4,5,4,4,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.610753,-46.6811536,2200000
1300,86,2,2,1,1,1,0,0,0,Vila Madalena/São Paulo,rent,apartment,-23.551053,-46.690824,2700
1,33,1,2,1,1,1,0,1,0,Vila Madalena/São Paulo,rent,apartment,-23.554171,-46.697361,3600
250,30,1,2,1,1,0,1,0,0,Vila Madalena/São Paulo,rent,apartment,-23.546942,-46.695603,3000
1377,140,3,2,1,1,0,0,0,0,Vila Madalena/São Paulo,rent,apartment,-23.545183,-46.694865,3500
390,39,1,2,1,1,1,0,1,0,Vila Madalena/São Paulo,rent,apartment,-23.546942,-46.695603,2499
550,33,1,2,1,1,0,0,1,0,Vila Madalena/São Paulo,rent,apartment,-23.554171,-46.697361,2830
4200,270,4,5,4,4,0,0,1,0,Vila Madalena/São Paulo,rent,apartment,-23.550707,-46.699521,9500
520,70,2,2,1,1,0,0,0,0,Vila Madalena/São Paulo,rent,apartment,-23.545001,-46.692906,1800
550,31,1,2,1,1,0,0,1,0,Vila Madalena/São Paulo,rent,apartment,-23.555683,-46.678292,3000
2715,148,3,4,1,2,0,0,1,0,Vila Madalena/São Paulo,rent,apartment,-23.553258,-46.688494,3000
737,56,2,2,1,1,1,1,0,0,Vila Madalena/São Paulo,rent,apartment,-23.552995,-46.696824,2800
1400,120,2,4,1,1,1,1,0,0,Vila Madalena/São Paulo,rent,apartment,-23.554729,-46.689598,4500
2500,228,4,5,3,3,1,0,1,0,Vila Madalena/São Paulo,rent,apartment,-23.550825,-46.698807,17000
300,31,1,2,1,1,1,0,1,0,Vila Madalena/São Paulo,rent,apartment,-23.546942,-46.695603,2499
1057,96,2,2,1,1,1,0,0,0,Vila Madalena/São Paulo,rent,apartment,-23.547931,-46.693109,2800
2129,132,3,3,1,3,1,0,1,0,Vila Madalena/São Paulo,rent,apartment,-23.548022,-46.694927,4500
1240,120,3,3,1,2,0,0,1,0,Vila Madalena/São Paulo,rent,apartment,-23.554729,-46.689597,5000
500,30,1,2,1,1,0,1,0,0,Vila Madalena/São Paulo,rent,apartment,-23.546942,-46.695603,3200
1800,120,3,3,1,3,1,0,1,0,Vila Madalena/São Paulo,rent,apartment,-23.551586,-46.698022,5000
380,30,1,2,1,1,0,1,0,0,Vila Madalena/São Paulo,rent,apartment,-23.546942,-46.695603,3000
1112,72,2,2,1,1,0,0,0,0,Mooca/São Paulo,rent,apartment,-23.572768,-46.591337,1400
574,78,3,2,1,2,0,0,0,0,Mooca/São Paulo,rent,apartment,-23.565657,-46.577585,2500
220,60,2,2,1,1,0,0,0,0,Mooca/São Paulo,rent,apartment,-23.554439,-46.592151,1400
330,64,3,2,1,1,0,0,1,0,Mooca/São Paulo,rent,apartment,-23.555421,-46.62039,1700
900,78,3,2,1,2,0,0,0,0,Mooca/São Paulo,rent,apartment,-23.568463,-46.583063,1800
785,79,2,2,1,2,0,0,1,0,Mooca/São Paulo,rent,apartment,-23.565657,-46.577585,2650
596,69,3,2,1,1,1,1,1,0,Mooca/São Paulo,rent,apartment,-23.559264,-46.596464,1850
680,65,2,3,2,1,0,0,0,0,Mooca/São Paulo,rent,apartment,-23.561825,-46.580192,2100
600,70,3,2,1,2,1,1,0,0,Mooca/São Paulo,rent,apartment,-23.560326,-46.59959,1900
596,69,3,2,1,2,1,0,1,0,Mooca/São Paulo,rent,apartment,-23.559264,-46.596464,1850
2200,293,4,2,1,3,0,0,1,0,Mooca/São Paulo,rent,apartment,-23.561178,-46.583734,6500
530,58,1,2,1,1,1,0,1,0,Mooca/São Paulo,rent,apartment,-23.560627,-46.579139,1700
1000,97,3,2,1,2,0,1,0,0,Mooca/São Paulo,rent,apartment,-23.56143,-46.58078,3000
500,70,2,2,1,1,1,1,1,0,Mooca/São Paulo,rent,apartment,-23.548999,-46.608358,2850
150,45,2,2,1,1,0,0,0,0,Mooca/São Paulo,rent,apartment,-23.554549,-46.594041,1200
1014,70,3,2,1,1,0,0,0,0,Mooca/São Paulo,rent,apartment,-23.56951,-46.588065,1500
770,86,3,2,1,2,0,1,0,0,Mooca/São Paulo,rent,apartment,-23.556137,-46.604471,3500
2005,172,3,5,3,3,0,0,1,0,Brooklin/São Paulo,rent,apartment,-23.609016,-46.689899,5290
0,40,1,2,1,1,0,1,0,0,Brooklin/São Paulo,rent,apartment,-23.621386,-46.683703,1650
566,67,2,2,1,1,1,0,1,0,Brooklin/São Paulo,rent,apartment,-23.618532,-46.684606,3500
650,62,1,2,1,1,1,0,1,0,Brooklin/São Paulo,rent,apartment,-23.612531,-46.680361,3000
750,62,2,2,1,1,1,1,1,0,Brooklin/São Paulo,rent,apartment,-23.5997,-46.687078,4700
800,67,2,2,1,1,1,1,1,0,Brooklin/São Paulo,rent,apartment,-23.613942,-46.690935,4100
1600,141,3,2,1,2,0,1,0,0,Brooklin/São Paulo,rent,apartment,-23.60728,-46.692252,8000
700,69,2,2,1,2,1,1,1,0,Brooklin/São Paulo,rent,apartment,-23.599064,-46.688715,5600
440,52,1,2,1,1,1,0,1,0,Brooklin/São Paulo,rent,apartment,-23.61164,-46.692687,3200
2500,205,4,6,4,4,1,1,1,0,Brooklin/São Paulo,rent,apartment,-23.620773,-46.696216,15000
830,49,1,2,1,1,1,0,0,0,Brooklin/São Paulo,rent,apartment,-23.606505,-46.694473,2400
805,63,1,2,1,1,0,1,0,0,Brooklin/São Paulo,rent,apartment,-23.612303,-46.696303,5555
985,105,2,3,2,2,0,0,1,0,Brooklin/São Paulo,rent,apartment,-23.620842,-46.684524,6000
1350,64,1,2,1,1,1,1,1,0,Vila Olimpia/São Paulo,rent,apartment,-23.594593,-46.689757,5300
750,55,1,2,1,1,1,1,1,0,Vila Olimpia/São Paulo,rent,apartment,-23.597991,-46.681437,3500
515,30,1,2,1,1,0,0,0,0,Vila Olimpia/São Paulo,rent,apartment,-23.592148,-46.685516,2800
3000,62,1,2,1,1,0,1,1,0,Vila Olimpia/São Paulo,rent,apartment,-23.594683,-46.689613,3500
700,43,1,2,1,1,0,1,1,0,Vila Olimpia/São Paulo,rent,apartment,-23.599033,-46.68352,4100
1300,86,3,2,1,1,1,0,0,0,Vila Olimpia/São Paulo,rent,apartment,-23.596051,-46.677386,3500
1400,111,3,4,1,2,1,1,1,0,Vila Olimpia/São Paulo,rent,apartment,-23.594329,-46.688316,9000
1600,105,2,3,2,2,1,0,1,0,Vila Olimpia/São Paulo,rent,apartment,-23.599033,-46.68352,5500
1100,35,1,2,1,1,1,1,1,0,Vila Olimpia/São Paulo,rent,apartment,-23.600326,-46.680003,3600
550,40,1,2,1,1,0,0,0,0,Vila Olimpia/São Paulo,rent,apartment,-23.600769,-46.676815,2950
1200,43,1,2,1,1,1,1,1,0,Vila Olimpia/São Paulo,rent,apartment,-23.594348,-46.681889,6500
1100,111,3,3,1,2,1,0,1,0,Vila Olimpia/São Paulo,rent,apartment,-23.594032,-46.686032,7800
787,36,1,2,1,1,1,1,1,0,Vila Olimpia/São Paulo,rent,apartment,-23.597991,-46.681437,3580
1824,47,1,2,1,2,1,1,1,0,Vila Olimpia/São Paulo,rent,apartment,-23.596014,-46.68058,8000
900,41,1,2,1,2,1,1,0,0,Vila Olimpia/São Paulo,rent,apartment,-23.60216,-46.674803,2492
1066,110,3,2,1,2,0,0,0,0,Vila Madalena/São Paulo,rent,apartment,-23.5517033,-46.690329,3800
1190,83,3,2,1,2,0,0,0,0,Vila Madalena/São Paulo,rent,apartment,-23.5536069,-46.6892345,3500
1560,109,3,2,1,2,0,0,1,0,Vila Madalena/São Paulo,rent,apartment,-23.5548848,-46.6892856,3700
1533,158,2,2,1,2,0,0,0,0,Vila Madalena/São Paulo,rent,apartment,-23.5499502,-46.6901484,8500
1323,132,3,3,1,2,0,0,0,0,Vila Madalena/São Paulo,rent,apartment,-23.5529315,-46.6884105,4000
1064,65,2,1,0,1,1,1,0,0,Vila Madalena/São Paulo,rent,apartment,-23.5410512,-46.698772,1900
2160,140,3,3,2,3,0,0,1,0,Vila Madalena/São Paulo,rent,apartment,-23.5502727,-46.692817,4000
1224,112,2,1,0,1,1,0,0,0,Vila Madalena/São Paulo,rent,apartment,-23.5411366,-46.6968608,1900
770,72,1,2,1,1,0,1,1,0,Vila Madalena/São Paulo,rent,apartment,-23.5524617,-46.6993093,5000
700,84,3,2,1,2,0,1,1,0,Mooca/São Paulo,rent,apartment,-23.5547716,-46.6035839,3700
700,85,3,2,1,2,0,1,0,0,Mooca/São Paulo,rent,apartment,-23.556137,-46.6044715,3000
690,50,2,2,1,1,0,0,1,0,Mooca/São Paulo,rent,apartment,-23.5603265,-46.5995903,1400
570,74,2,2,0,1,0,0,0,0,Mooca/São Paulo,rent,apartment,-23.5699138,-46.5905632,1500
565,60,2,1,0,1,0,0,0,0,Mooca/São Paulo,rent,apartment,-23.5626756,-46.6022731,1800
2000,160,4,2,1,3,0,0,0,0,Mooca/São Paulo,rent,apartment,-23.5721074,-46.5908495,3000
0,153,3,2,1,3,0,1,1,0,Mooca/São Paulo,rent,apartment,0,0,7900
0,50,2,1,0,0,0,0,0,0,Mooca/São Paulo,rent,apartment,-23.5539864,-46.6164267,1100
458,57,1,2,1,0,0,0,0,0,Mooca/São Paulo,rent,apartment,-23.580333,-46.5915948,1480
2100,180,3,4,3,3,0,0,0,0,Mooca/São Paulo,rent,apartment,-23.575646,-46.5911035,2100
2000,223,4,1,4,1,0,0,1,0,Mooca/São Paulo,rent,apartment,-23.5571568,-46.5907237,4500
700,84,3,1,0,2,1,0,1,0,Mooca/São Paulo,rent,apartment,-23.556137,-46.6044715,3000
750,68,2,2,1,1,1,0,1,0,Brooklin/São Paulo,rent,apartment,-23.6052553,-46.6929939,4500
2500,240,4,5,4,4,0,1,1,0,Brooklin/São Paulo,rent,apartment,-23.6261597,-46.6847374,15000
1690,162,3,3,2,2,0,1,1,0,Brooklin/São Paulo,rent,apartment,-23.6068912,-46.6959343,8990
900,115,3,3,2,1,0,0,0,0,Brooklin/São Paulo,rent,apartment,-23.6147909,-46.682379,2750
1090,40,1,1,0,1,0,0,1,0,Brooklin/São Paulo,rent,apartment,-26.9225117,-49.0607072,2500
2100,177,4,3,2,3,1,0,0,0,Brooklin/São Paulo,rent,apartment,-23.6123367,-46.6856745,8000
800,69,2,2,1,1,0,1,1,0,Brooklin/São Paulo,rent,apartment,-23.6202142,-46.6972797,4800
900,111,3,2,1,2,1,0,1,0,Brooklin/São Paulo,rent,apartment,-23.602792,-46.6947674,11000
650,41,1,2,1,1,0,1,1,0,Brooklin/São Paulo,rent,apartment,-23.6120443,-46.677704,3300
980,52,2,1,0,1,0,1,1,0,Brooklin/São Paulo,rent,apartment,-23.6150791,-46.6802535,3000
2100,172,3,4,3,3,1,0,1,0,Brooklin/São Paulo,rent,apartment,-23.6123367,-46.6856745,8000
850,48,1,2,1,1,0,1,1,0,Brooklin/São Paulo,rent,apartment,-23.6186739,-46.6853961,3900
750,68,2,2,1,1,0,0,1,0,Brooklin/São Paulo,rent,apartment,-23.6052553,-46.6929939,4500
1300,80,2,2,0,1,0,0,0,0,Brooklin/São Paulo,rent,apartment,0,0,2500
1800,200,3,3,2,4,1,1,1,0,Brooklin/São Paulo,rent,apartment,-23.6069961,-46.6958992,12000
610,51,1,1,0,1,0,1,1,0,Brooklin/São Paulo,rent,apartment,-23.622137,-46.6940196,3000
2153,258,3,4,3,4,0,1,0,0,Brooklin/São Paulo,rent,apartment,-23.6194808,-46.6840282,13000
589,41,1,1,0,1,0,1,1,0,Brooklin/São Paulo,rent,apartment,0,0,4000
1950,168,3,4,3,3,0,1,0,0,Brooklin/São Paulo,rent,apartment,-23.6245999,-46.6852824,9000
2200,240,4,5,4,5,0,0,0,0,Brooklin/São Paulo,rent,apartment,-23.6096077,-46.6930127,17000
595,73,1,2,1,1,0,0,1,0,Brooklin/São Paulo,rent,apartment,-23.6176824,-46.6949631,3700
3000,208,4,4,3,3,1,1,1,0,Brooklin/São Paulo,rent,apartment,-23.6068912,-46.6959343,21000
710,55,1,1,0,1,0,1,1,0,Brooklin/São Paulo,rent,apartment,0,0,3800
2354,205,3,2,1,2,1,0,0,0,Brooklin/São Paulo,rent,apartment,-23.6122873,-46.6814816,5000
2300,162,3,4,3,3,0,0,1,0,Brooklin/São Paulo,rent,apartment,-23.6158234,-46.6854044,15600
0,67,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.524769,-46.652437,454377
400,67,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.52472,-46.652707,449997
400,69,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-46.668966,-23.518756,540000
850,94,2,3,2,2,1,1,1,0,Barra Funda/São Paulo,sale,apartment,-23.517615,-46.665062,929900
520,51,1,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.528658,-46.663065,528000
350,69,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.518756,-46.668966,498000
480,58,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.515459,-46.686931,480000
460,100,3,3,1,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.518756,-46.668966,720000
700,100,3,3,1,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-46.669247,-23.518222,720000
750,70,2,2,1,2,1,1,1,0,Barra Funda/São Paulo,sale,apartment,-23.515059,-46.687707,850000
1500,160,4,5,1,2,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.521064,-46.660972,1350000
0,83,3,2,1,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.523164,-46.652869,531900
920,78,2,2,1,1,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.531815,-46.661785,330000
581,83,2,2,1,1,1,0,1,1,Barra Funda/São Paulo,sale,apartment,-23.523164,-46.652869,580172
540,62,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.51907,-46.655648,458000
0,112,3,3,1,3,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.524613,-46.65527,878700
1680,106,3,3,1,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.566209,-46.645643,800000
600,49,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.552675,-46.639531,480000
1200,103,2,3,1,2,1,1,0,0,Bela Vista/São Paulo,sale,apartment,-23.563782,-46.643343,1000000
1220,138,3,2,1,1,0,1,0,0,Bela Vista/São Paulo,sale,apartment,-23.567406,-46.643435,1050000
0,66,2,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.554003,-46.638944,610000
731,80,2,2,1,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.566084,-46.650795,690000
0,41,1,2,1,1,1,0,1,1,Bela Vista/São Paulo,sale,apartment,-23.554708,-46.651518,513260
370,30,1,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.525057,-46.644644,217000
550,58,2,2,1,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.524414,-46.647312,456000
730,96,3,3,1,2,0,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.520708,-46.648458,740000
500,61,3,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.521686,-46.641967,350000
0,129,3,3,1,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.52709,-46.640978,390000
608,70,2,2,1,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.531499,-46.636314,340000
400,67,2,2,1,1,1,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.522442,-46.651057,456000
650,72,3,2,1,2,1,0,1,0,Brás/São Paulo,sale,apartment,-23.545615,-46.616621,422000
300,40,1,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.545004,-46.617443,262000
350,46,1,2,1,1,0,1,1,0,Brás/São Paulo,sale,apartment,-23.550869,-46.618301,290000
460,48,2,2,1,1,1,0,0,0,Brás/São Paulo,sale,apartment,-23.549626,-46.620027,280000
450,61,2,2,1,1,1,0,0,0,Brás/São Paulo,sale,apartment,-23.547838,-46.611744,320000
480,72,3,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.545395,-46.616792,488400
0,42,1,2,1,1,0,0,1,0,Consolação/São Paulo,sale,apartment,-23.549183,-46.642515,318000
0,70,2,2,1,1,1,0,1,1,Consolação/São Paulo,sale,apartment,-23.562003,-46.673803,1250000
1565,120,2,4,2,1,1,0,0,0,Consolação/São Paulo,sale,apartment,-23.563515,-46.669495,1800000
0,45,2,2,1,1,0,0,1,0,Consolação/São Paulo,sale,apartment,-23.553911,-46.653406,486463
1590,129,4,5,2,2,1,1,1,0,Consolação/São Paulo,sale,apartment,-23.558829,-46.664548,1630000
700,67,2,2,1,1,1,0,1,0,Consolação/São Paulo,sale,apartment,-23.550351,-46.648101,714000
460,40,1,2,1,1,1,0,1,0,Consolação/São Paulo,sale,apartment,-23.554048,-46.652675,395000
1200,95,1,2,1,2,0,1,1,0,Consolação/São Paulo,sale,apartment,-23.549695,-46.64376,880000
695,84,2,3,2,1,1,0,0,0,Liberdade/São Paulo,sale,apartment,-23.566542,-46.636237,458000
474,50,1,2,1,1,1,0,1,0,Liberdade/São Paulo,sale,apartment,-23.561547,-46.633636,320000
380,38,1,2,1,1,0,0,1,0,Liberdade/São Paulo,sale,apartment,-23.553501,-46.628189,269000
580,58,2,2,1,1,1,0,1,0,Liberdade/São Paulo,sale,apartment,-23.557895,-46.631205,350000
793,41,1,2,1,1,1,0,0,0,Liberdade/São Paulo,sale,apartment,-23.561818,-46.634983,220000
520,65,2,2,1,1,1,0,1,0,Liberdade/São Paulo,sale,apartment,-23.562103,-46.633523,520490
0,37,2,2,1,1,1,0,1,0,Liberdade/São Paulo,sale,apartment,-23.553978,-46.631064,199000
0,59,3,2,1,1,0,0,1,0,Liberdade/São Paulo,sale,apartment,-23.553501,-46.628189,350000
450,62,3,2,1,1,1,0,1,0,Pari/São Paulo,sale,apartment,-23.525212,-46.602867,330000
1500,135,3,4,3,2,1,0,1,0,Pari/São Paulo,sale,apartment,-23.532518,-46.569268,885000
0,59,3,3,1,2,1,0,1,1,Pari/São Paulo,sale,apartment,-23.542265,-46.598087,374400
500,61,3,2,1,1,0,0,0,0,Pari/São Paulo,sale,apartment,-23.52472,-46.603524,450000
1350,192,3,5,3,3,1,0,1,0,Pari/São Paulo,sale,apartment,-23.542837,-46.551925,1500000
0,39,1,2,1,1,1,0,1,0,República/São Paulo,sale,apartment,-23.542631,-46.64349,380000
250,40,1,2,1,1,1,0,1,0,República/São Paulo,sale,apartment,-23.540872,-46.643343,403100
340,31,1,2,1,1,1,0,1,0,República/São Paulo,sale,apartment,-23.543657,-46.645291,297990
1100,210,4,3,1,2,1,0,0,0,República/São Paulo,sale,apartment,-23.546331,-46.642966,1299995
340,31,1,2,1,1,1,0,1,0,República/São Paulo,sale,apartment,-23.543657,-46.645291,297990
879,113,4,3,1,1,0,1,0,0,República/São Paulo,sale,apartment,-23.544271,-46.64472,650000
460,50,2,2,1,1,0,1,0,0,República/São Paulo,sale,apartment,-23.543204,-46.64131,265000
359,47,1,2,1,1,1,0,0,0,República/São Paulo,sale,apartment,-23.542109,-46.641204,310000
319,35,1,2,1,1,1,0,0,0,República/São Paulo,sale,apartment,-23.543548,-46.641466,360000
420,37,1,2,1,1,1,0,0,0,República/São Paulo,sale,apartment,-23.546555,-46.644638,410000
550,71,2,2,1,1,1,0,0,0,República/São Paulo,sale,apartment,-23.546761,-46.646036,340000
650,42,1,2,1,1,1,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.538992,-46.647003,400000
320,55,1,2,1,1,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.541072,-46.648352,195000
600,58,1,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.535401,-46.65866,520000
1610,126,3,3,1,2,0,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.535684,-46.660427,1399290
470,59,2,2,1,1,0,1,1,0,Santa Cecília/São Paulo,sale,apartment,-23.531348,-46.647771,670000
0,36,1,2,1,1,1,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.540749,-46.646789,277000
2250,339,4,3,1,1,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.539872,-46.658069,2150000
1300,130,3,3,1,2,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.535373,-46.65933,1450000
600,74,2,2,1,1,1,0,1,1,Sé/São Paulo,sale,apartment,-23.574688,-46.707308,668000
375,68,2,2,1,1,1,0,1,0,Sé/São Paulo,sale,apartment,-23.65242,-46.671044,493000
478,50,2,2,1,1,0,0,1,0,Sé/São Paulo,sale,apartment,-23.477472,-46.657295,275000
780,104,2,2,1,1,1,0,0,0,Sé/São Paulo,sale,apartment,-23.53606,-46.655557,740000
1000,150,4,3,1,2,1,0,1,0,Sé/São Paulo,sale,apartment,-23.550535,-46.530384,710600
